Table No.19 (b),,,,,,,,,,
"STATEMENT ON REMMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER ACQUISITION OF SHARES ROUTE
RECEIVED DURING APRIL 2020 TO JUNE 2020
386,Suvitas Holistic Healthcare Pvt Ltd,State Not Indicated,District Not Indicated,"Other human health activities
n.e.c. (including independent ambulance activities)","Deerajnath Lingutla, USA",U.S.A,6.08,0.08,Received in the Company,
387,"SWAMY & SWAMY BUSINESS
SERVICES PRIVATE LIMITED",TAMIL NADU,Chennai,Legal activities,Mrs. Soumya Gopal,Canada,2.25,0.03,"Received in the
company",
388,"SWAMY & SWAMY BUSINESS
SERVICES PRIVATE LIMITED",TAMIL NADU,Chennai,Legal activities,SOUMYA GOPAL,Canada,2.25,0.03,"Received in the
company",
"Sr.
No.",Name of Indian Company,State,Location district),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
389,"SWAMY & SWAMY BUSINESS
SERVICES PRIVATE LIMITED",TAMIL NADU,Chennai,Legal activities,Soumya Gopal,Canada,2.25,0.03,"Received in the
company",
390,"SWAMY & SWAMY BUSINESS
SERVICES PRIVATE LIMITED",TAMIL NADU,Chennai,Legal activities,Soumya Gopal,Canada,2.35,0.03,"Received in the
company",
391,"SWAMY & SWAMY BUSINESS
SERVICES PRIVATE LIMITED",TAMIL NADU,Chennai,Legal activities,Soumya Gopal,Canada,0.52,0.01,"Received in the
company",
392,SWAMY & SWAMY BUSINESS SERVICES PRIVATE LIMITED,TAMIL NADU,Chennai,Legal activities,Soumya Gopal,Canada,2.25,0.03,Received in the company,
393,SWARUSHI TECHNOLOGIES INDIA PRIVATE LIMITED,Telangana,Hyderabad,Computer consultancy and computer facilities management activities,SILICON LABORATORIES INTERNATIONAL PTE LIMITED,Singapore,0.00,0.00,Received in the Company,
394,SWARUSHI TECHNOLOGIES INDIA PRIVATE LIMITED,Telangana,Hyderabad,"Computer consultancy and computer facilities management
activities",SILICON LABORATORIES ASIA PACIFIC LIMITED,HongKong,0.00,0.00,Received in the Company,
395,SWARUSHI TECHNOLOGIES INDIA PRIVATE LIMITED,Telangana,Hyderabad,"Computer consultancy and
computer facilities management activities",SILICON LABORATORIES INTERNATIONAL PTE LIMITED,Singapore,0.01,0.00,Received in the Company,
396,"SYNAPTICS INDIA PRIVATE
LIMITED",TELANGANA,Hyderabad,"Other professional, scientific and
technical activities n.e.c.","CONEXANT SYSTEMS, LLC",U.S.A,0.07,0.00,"Received in the
company",
397,Synergia Life Sciences Pvt Ltd,MAHARASHTRA,Mumbai,"Manufacture of pharmaceuticals,
medicinal chemical and botanical products",DARSHAN MEHTA,U.S.A,3.18,0.04,Received in the Company,
398,Tavisca Solutions Private Limited,MAHARASHTRA,Pune,"Other data processing, hosting
and related activities n.e.c.","cxLoyalty Group, Inc. (formerly
known as Affinion Group, Inc.)",U.S.A,29.26,0.38,"Received in the
Company",
399,Tavisca Solutions Private Limited,MAHARASHTRA,Pune,"Other data processing, hosting
and related activities n.e.c.","cxLoyalty Group, Inc. (formerly
known as Affinion Group, Inc.)",U.S.A,69.49,0.91,"Received in the
Company",
400,Tavisca Solutions Private Limited,MAHARASHTRA,Pune,"Other data processing, hosting
and related activities n.e.c.","cxLoyalty Group, Inc. (formerly
known as Affinion Group, Inc.)",U.S.A,29.26,0.38,"Received in the
Company",
401,Tavisca Solutions Private Limited,MAHARASHTRA,Pune,"Other data processing, hosting
and related activities n.e.c.","cxLoyalty Group, Inc. (formerly
known as Affinion Group, Inc.)",U.S.A,69.49,0.91,"Received in the
Company",
402,Tavisca Solutions Private Limited,MAHARASHTRA,Pune,"Other data processing, hosting
and related activities n.e.c.","cxLoyalty Group, Inc. (formerly
known as Affinion Group, Inc.)",U.S.A,29.26,0.38,"Received in the
Company",
403,Tavisca Solutions Private Limited,MAHARASHTRA,Pune,"Other data processing, hosting
and related activities n.e.c.","cxLoyalty Group, Inc. (formerly
known as Affinion Group, Inc.)",U.S.A,69.49,0.91,"Received in the
Company",
404,Tavisca Solutions Private Limited,MAHARASHTRA,Pune,"Other data processing, hosting
and related activities n.e.c.","cxLoyalty Group, Inc. (formerly
known as Affinion Group, Inc.)",U.S.A,69.49,0.91,"Received in the
Company",
405,"TEQ GREEN POWER PRIVATE
LIMITED",DELHI,"South West
Delhi","Electric power generation using
solar energy",O2 POWER SG PTE. LTD.,Singapore,0.00,0.00,"Received in the
Company",
"Sr.
No.",Name of Indian Company,State,Location district),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
406,"TEQ GREEN POWER PRIVATE
LIMITED",DELHI,"South West
Delhi","Electric power generation using
solar energy",O2 POWER SG PTE. LTD.,Singapore,0.01,0.00,"Received in the
Company",
407,"TERRESTRIAL POWER INDIA
PRIVATE LIMITED",MAHARASHTRA,Mumbai,"Electric power generation using
solar energy","Brookfield BRP Europe
Holdings (Bermuda) Limited",Bermuda,0.00,0.00,"Received in the
company",
408,"TERRESTRIAL POWER INDIA
PRIVATE LIMITED",MAHARASHTRA,Mumbai,"Electric power generation using
solar energy","Brookfield Renewable EU
Limited",Bermuda,0.01,0.00,"Received in the
company",
409,THINKSTEP SUSTAINABILITY SOLUTIONS PVT LTD,MAHARASHTRA,Mumbai,Management consultancy activities,M/s Thinkstep Limited,United Kingdom,0.29,0.00,Received in the Company,
410,TREASURE HARVEST SHIPPING PRIVATE LIMITED,TAMIL NADU,Chennai,Sea and coastal freight water transport,HIGH CHAMPION LIMITED,HongKong,0.05,0.00,Received in the Company,
411,"TREASURE HARVEST SHIPPING
PRIVATE LIMITED",TAMIL NADU,Chennai,"Sea and coastal freight water
transport",HIGH CHAMPION LIMITED,HongKong,0.05,0.00,"Received in the
company",
412,"TURNITINDIA EDUCATION
PRIVATE LIMITED",DELHI,New Delhi,Educational support activities,Turnitin Netherland BV,Netherland,49.60,0.65,"Received in the
Company",
413,UMMEED HOUSING FINANCE PRIVATE LIMITED,HARYANA,Gurgaon,"Other financial service activities, except insurance and pension
funding activities, n.e.c.","Lightstone Fund S.A. (for and on behalf of The Lightstone
Global Fund)",Luxembourg,170.52,2.25,Received in the company,
414,UMMEED HOUSING FINANCE PRIVATE LIMITED,HARYANA,Gurgaon,"Other financial service activities,
except insurance and pension funding activities, n.e.c.",NHPEA Kabru Holding B.V.,Netherland,11.05,0.14,Received in the Company,
415,UMMEED HOUSING FINANCE PRIVATE LIMITED,HARYANA,Gurgaon,"Other financial service activities,
except insurance and pension funding activities, n.e.c.",NHPEA Kabru Holding B.V,Netherland,210.81,2.77,Received in the Company,
416,UMMEED HOUSING FINANCE PRIVATE LIMITED,HARYANA,Gurgaon,"Other financial service activities, except insurance and pension
funding activities, n.e.c.",NHPEA Kabru Holding B.V.,Netherland,48.00,0.63,Received in the Company,
417,UMMEED HOUSING FINANCE PRIVATE LIMITED,HARYANA,Gurgaon,"Other financial service activities,
except insurance and pension funding activities, n.e.c.",NHPEA Kabru Holding B.V.,Netherland,3.00,0.04,Received in the Company,
418,"VEDANTU INNOVATIONS
PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other information technology and
computer service activities n.e.c",KB Global Platform Fund,South Korea,24.97,0.33,"Received in the
company",
419,VEDANTU INNOVATIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,KB Global Platform Fund,South Korea,24.97,0.33,Received in the company,
420,VEDANTU INNOVATIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,KB Global Platform Fund,South Korea,61.72,0.82,Received in the company,
421,Venus Music Private Limited,MAHARASHTRA,Mumbai,"Activities of sound recording in
studio or elsewhere",BELIEVE INTERNATIONAL,Luxembourg,11.96,0.16,"Received in the
company",
422,Venus Music Private Limited,MAHARASHTRA,Mumbai,Activities of sound recording in,Believe International,Luxembourg,13.00,0.17,Received in the,
"Sr.
No.",Name of Indian Company,State,Location district),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,,,,studio or elsewhere,,,,,company,
423,Venus Music Private Limited,MAHARASHTRA,Mumbai,"Activities of sound recording in
studio or elsewhere",BELIEVE INTERNATIONAL,Luxembourg,0.58,0.01,"Received in the
company",
424,Venus Music Private Limited,MAHARASHTRA,Mumbai,"Activities of sound recording in
studio or elsewhere",BELIEVE INTERNATIONAL,Luxembourg,0.44,0.01,"Received in the
company",
425,Venus Music Private Limited,MAHARASHTRA,Mumbai,"Activities of sound recording in
studio or elsewhere",BELIEVE INTERNATIONAL,Luxembourg,12.47,0.16,"Received in the
company",
426,Venus Music Private Limited,MAHARASHTRA,Mumbai,"Activities of sound recording in
studio or elsewhere",BELIEVE INTERNATIONAL,Luxembourg,13.00,0.17,"Received in the
company",
427,Venus Music Private Limited,MAHARASHTRA,Mumbai,"Activities of sound recording in
studio or elsewhere",BELIEVE INTERNATIONAL,Luxembourg,12.02,0.16,"Received in the
company",
428,Venus Music Private Limited,MAHARASHTRA,Mumbai,"Activities of sound recording in
studio or elsewhere",BELIEVE INTERNATIONAL,Luxembourg,3.68,0.05,"Received in the
company",
429,Venus Music Private Limited,MAHARASHTRA,Mumbai,"Activities of sound recording in
studio or elsewhere",BELIEVE INTERNATIONAL,Luxembourg,11.11,0.15,"Received in the
company",
430,Venus Music Private Limited,MAHARASHTRA,Mumbai,Activities of sound recording in studio or elsewhere,BELIEVE INTERNATIONAL,Luxembourg,12.46,0.16,Received in the company,
431,Venus Music Private Limited,MAHARASHTRA,Mumbai,Activities of sound recording in studio or elsewhere,BELIEVE INTERNATIONAL,Luxembourg,3.80,0.05,Received in the company,
432,Venus Music Private Limited,MAHARASHTRA,Mumbai,"Activities of sound recording in
studio or elsewhere",BELIEVE INTERNATIONAL,Luxembourg,8.40,0.11,"Received in the
company",
433,Venus Music Private Limited,MAHARASHTRA,Mumbai,"Activities of sound recording in
studio or elsewhere",BELIEVE INTERNATIONAL,Luxembourg,0.64,0.01,"Received in the
Company",
434,Venus Music Private Limited,MAHARASHTRA,Mumbai,"Activities of sound recording in
studio or elsewhere",BELIEVE INTERNATIONAL,Luxembourg,0.65,0.01,"Received in the
Company",
435,Venus Music Private Limited,MAHARASHTRA,Mumbai,"Activities of sound recording in
studio or elsewhere",BELIEVE INTERNATIONAL,Luxembourg,0.12,0.00,"Received in the
Company",
436,Venus Music Private Limited,MAHARASHTRA,Mumbai,"Activities of sound recording in
studio or elsewhere",BELIEVE INTERNATIONAL,Luxembourg,0.66,0.01,"Received in the
Company",
437,"VERITAS FINANCE PRIVATE
LIMITED",TAMIL NADU,Chennai,Other credit granting,"Norwest Venture Partners X -
Mauritius",Mauritius,408.82,5.36,"Received in the
Company",
438,VIBGYOR PRINTING & PACKAGING PVT. LTD.,WEST BENGAL,Howrah,"Manufacture of plastic articles for the packing of goods (plastic bags, sacks, containers, boxes,
cases, carboys, bottles etc.)",GPC Holdings B.V,Netherland,14.63,0.19,Received in the Company,
439,Viewwiser Technologies Private Limited,KARNATAKA,Bengaluru,"Computer consultancy and
computer facilities management activities",Josephson Fredrik,Sweden,0.07,0.00,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location district),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
440,VIVRUT DEVELOPERS PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Construction of buildings carried
out on own-account basis or on a fee or contract basis",GBTC I (Master) Pte Ltd.,Singapore,0.01,0.00,Received in the Company,
441,VIZITECH SOLUTIONS PRIVATE LIMITED,MAHARASHTRA,Pune,Providing software support and maintenance to the clients,CHU SUN WA,China,0.14,0.00,Received in the Company,
442,Vmobi Solutions Private Limited,MAHARASHTRA,Mumbai,"Other telecommunications
activities",Talk.To Holdings,Mauritius,7.00,0.09,"Received in the
Company",
443,"VUELOGIX TECHNOLOGIES
PRIVATE LIMITED",KARNATAKA,Bengaluru,"Publishing of operating business
and other applications",AM Technologies Inc,U.S.A,10.85,0.14,"Received in the
Company",
444,WATERELEPHANT FINANCIAL SERVICES PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other financial service activities,
except insurance and pension funding activities, n.e.c.",Waterelephant Technology PTE LTD,Singapore,0.00,0.00,Received in the Company,
445,"webdunia.Com (India) Private
Limited",MAHARASHTRA,Mumbai,"Other information technology and
computer service activities n.e.c",RWS UK Holding Co. Limited,"United
Kingdom",0.31,0.00,"Received in the
Company",
446,webdunia.Com (India) Private Limited,MAHARASHTRA,Mumbai,Other information technology and computer service activities n.e.c,RWS UK Holding Co Limited,United Kingdom,0.31,0.00,Received in the Company,
447,webdunia.Com (India) Private Limited,MAHARASHTRA,Mumbai,Other information technology and computer service activities n.e.c,RWS UK Holding Co Limited,United Kingdom,236.12,3.12,Received in the Company,
448,"webdunia.Com (India) Private
Limited",MAHARASHTRA,Mumbai,"Other information technology and
computer service activities n.e.c",RWS UK Holding Co Limited,"United
Kingdom",251.48,3.32,"Received in the
Company",
449,"webdunia.Com (India) Private
Limited",MAHARASHTRA,Mumbai,"Other information technology and
computer service activities n.e.c",RWS UK Holding Co. Limited,"United
Kingdom",11.74,0.15,"Received in the
Company",
450,WHITESHEEP TECHNOLOGY PRIVATE LIMITED,MAHARASHTRA,Thane,"Computer consultancy and
computer facilities management activities",INVIDEO INNOVATION PTE LTD,Singapore,0.05,0.00,Received in the Company,
451,Winjit Technologies Private Limited,MAHARASHTRA,Nashik,"Writing, modifying, testing of computer program to meet the needs of a particular client
excluding web-page designing",MTWO Limited,HongKong,8.79,0.12,Received in the Company,
452,Winjit Technologies Private Limited,MAHARASHTRA,Nashik,"Writing, modifying, testing of computer program to meet the needs of a particular client
excluding web-page designing",MTWO Limited,HongKong,8.79,0.12,Received in the Company,
453,"WORKAYA SOFTWARE INDIA
PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other information technology and
computer service activities n.e.c","WORKAYA, INC",U.S.A,0.05,0.00,"Received in the
company",
454,Wow Momo Foods Private Limited,WEST BENGAL,Kolkata,"Cafeterias, fast-food restaurants and other food preparation in
market stalls",INTERNET FUND V PTE LTD,Singapore,10.95,0.14,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location district),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
455,Wow Momo Foods Private Limited,WEST BENGAL,Kolkata,"Cafeterias, fast-food restaurants
and other food preparation in market stalls",INTERNET FUND V PTE LTD,Singapore,4.70,0.06,Received in the Company,
456,Wow Momo Foods Private Limited,WEST BENGAL,Kolkata,"Cafeterias, fast-food restaurants and other food preparation in
market stalls",INTERNET FUND V PTE LTD,Singapore,2.73,0.04,Received in the Company,
457,Wow Momo Foods Private Limited,WEST BENGAL,Kolkata,"Cafeterias, fast-food restaurants and other food preparation in
market stalls",INTERNET FUND V PTE LTD,Singapore,1.27,0.02,Received in the company,
458,"XL XERGI POWER PRIVATE
LIMITED",DELHI,Central Delhi,"Electric power generation using
solar energy",O2 POWER SG PTE. LTD.,Singapore,0.01,0.00,"Received in the
Company",
459,"XL XERGI POWER PRIVATE
LIMITED",DELHI,Central Delhi,"Electric power generation using
solar energy",O2 POWER SG PTE. LTD.,Singapore,0.00,0.00,"Received in the
Company",
460,"XQTECH SERVICES INDIA
PRIVATE LIMITED",TAMIL NADU,Chennai,"Publishing of operating systems
and system software",XQTECH SERVICES GMBH,Germany,0.05,0.00,"Received in the
Company",
461,"XUZHOU CONSTRUCTION MACHINERY MANUFACTURING
(INDIA) PRIVATE LIMITED",TAMIL NADU,Chennai,"Manufacture of other machinery for mining, quarrying and
construction n.e.c.","XCMG (HK) INTERNATIONAL CORPORATION DEVELOPMENT
COMPANY LIMITED",HongKong,0.60,0.01,Received in the company,
462,Yujya Developers Private Limited,MAHARASHTRA,Mumbai,Real estate activities with own or leased property,GBTC I (Master) Pte Ltd,Singapore,0.01,0.00,Received in the Company,
463,ZEN CLOUD TECHNOLOGIES INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Zen Cloud Technologies Inc.,U.S.A,9.56,0.13,Received in the Company,
464,"ZETWERK MANUFACTURING
BUSINESSES PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other information technology and
computer service activities n.e.c","Greenoaks Capital
Opportunities Fund II LP",U.S.A,7.31,0.10,"Received in the
Company",
465,"ZETWERK MANUFACTURING
BUSINESSES PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other information technology and
computer service activities n.e.c","Greenoaks Capital
Opportunities Fund II LP",U.S.A,0.52,0.01,"Received in the
Company",
466,"ZETWERK MANUFACTURING
BUSINESSES PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other information technology and
computer service activities n.e.c","Greenoaks Capital
Opportunities Fund II LP",U.S.A,3.65,0.05,"Received in the
Company",
467,"ZETWERK MANUFACTURING
BUSINESSES PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other information technology and
computer service activities n.e.c","Greenoaks Capital
Opportunities Fund II LP",U.S.A,0.52,0.01,"Received in the
Company",
468,"ZETWERK MANUFACTURING
BUSINESSES PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other information technology and
computer service activities n.e.c","Greenoaks Capital
Opportunities Fund II LP",U.S.A,7.31,0.10,"Received in the
Company",
469,"ZETWERK MANUFACTURING
BUSINESSES PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other information technology and
computer service activities n.e.c","Greenoaks Capital
Opportunities Fund II LP",U.S.A,0.21,0.00,"Received in the
company",
470,"ZETWERK MANUFACTURING
BUSINESSES PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other information technology and
computer service activities n.e.c","Greenoaks Capital
Opportunities Fund II LP",U.S.A,0.52,0.01,"Received in the
company",
471,"ZETWERK MANUFACTURING
BUSINESSES PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other information technology and
computer service activities n.e.c","Greenoaks Capital
Opportunities Fund II LP",U.S.A,0.52,0.01,"Received in the
company",
"Sr.
No.",Name of Indian Company,State,Location district),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
472,ZKL BEARINGS CZ INDIA PRIVATE LIMITED,MAHARASHTRA,Thane,"Other retail sale of new goods in specialized stores n.e.c (weapons and ammunition, non-food
products)","ZKL Bearings CZ, Akciova Spolecnost",Czech Republic,0.05,0.00,Received in the company,
473,ZKL BEARINGS CZ INDIA PRIVATE LIMITED,MAHARASHTRA,Thane,"Other retail sale of new goods in specialized stores n.e.c (weapons and ammunition, non-food
products)","ZKL Bearings CZ, Akciova Spolecnost",Czech Republic,0.05,0.00,Received in the company,
474,"ZUPERSOFT SOLUTIONS
PRIVATE LIMITED",TAMIL NADU,Tiruvallur,"Providing software support and
maintenance to the clients",ZUPER INC,U.S.A,0.61,0.01,"Received in the
Company",
475,"ZUPERSOFT SOLUTIONS
PRIVATE LIMITED",TAMIL NADU,Tiruvallur,"Providing software support and
maintenance to the clients",ZUPER INC,U.S.A,0.61,0.01,"Received in the
Company",
,,,,,,Total,61166.99,804.33,,
