"Table No. 19 (c)
STATEMENT ON REMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER RBI’s AUTOMATIC ROUTE
2426,CAPO TECHNOLOGY INDIA PRIVATE LIMITED,TELANGANA,Hyderabad,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",SRINIVASA KALPATAPU,U.S.A,0.50,0.01,Received in the Company,
2427,G-MAC GLOBAL MARITIME AGENCY PRIVATE LIMITED,MAHARASHTRA,Thane,Sea and coastal long distance water transport,Gezairi Overseas SAL (Offshore),Lebanon,0.50,0.01,"Received in
the Company",
2428,K-DANCE EVENTS PRIVATE LIMITED,GOA,North Goa,Other reservation service and related activities,BUKINA MIKHAIL ALEXANDROVICH,Kazakhstan,0.50,0.01,Received in the Company,
2429,K-DANCE EVENTS PRIVATE LIMITED,GOA,North Goa,Other reservation service and related activities,BUKINA KRISTINA,Kazakhstan,0.50,0.01,Received in the Company,
2430,MIL POWER MAGNETICS INDIA PRIVATE LIMITED,HARYANA,Gurgaon,Manufacture of other electronic components n.e.c,ENERCON TECHNOLOGIES LIMITED,Israel,0.50,0.01,"Received in the
Company",
2431,PICARRO TECHNOLOGIES,MADHYA,Jabalpur,"Writing, modifying, testing of computer",Picarro Inc,U.S.A,0.50,0.01,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,PRIVATE LIMITED,PRADESH,,program to meet the needs of a particular client excluding web-page designing,,,,,the Company,
2432,SMURSH MEDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Other data processing, hosting and related activities n.e.c.",SADEESH RAGHAVAN,Malaysia,0.50,0.01,Received in the Company,
2433,Cotek Global Certification India Private Limited,DELHI,Central Delhi,Retail sale of audio and video equipment in specialized stores,Antek Certification Inc,Taiwan,0.50,0.01,"Received in the
Company",
2434,COVERSELF BENEFITS INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",Vijay Maddireddy,U.S.A,0.50,0.01,Received in the Company,
2435,INFURNIA FURNISHINGS PRIVATE LIMITED,MAHARASHTRA,Mumbai,Manufacture of furniture made of wood,Ishan Jain,U.S.A,0.50,0.01,"Received in
the Company",
2436,"DH HEALTHCARE
SOFTWARE SERVICES INDIA PRIVATE LIMITED",TAMIL NADU,Chennai,Computer consultancy and computer facilities management activities,DH Target UK Ltd,United Kingdom,0.50,0.01,Greenfield,
2437,Birlasoft Limited,MAHARASHTRA,Pune,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",DHARMENDRA MALVIYA,Canada,0.50,0.01,Received in the Company,
2438,PUBG INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Other business support service activities n.e.c,KRAFTON INC,South Korea,0.50,0.01,Received in the Company,
2439,"PRIMENUMBERS
TECHNOLOGIES PRIVATE LIMITED",KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Pramod Negi,U.S.A,0.50,0.01,"Received in
the Company",
2440,Muddy Puddle Foods Private Limited,KARNATAKA,Bengaluru,Manufacture of other non-alcoholic beverages n.e.c.,Puneet Matta,Singapore,0.50,0.01,"Received in the
Company",
2441,Muddy Puddle Foods Private Limited,KARNATAKA,Bengaluru,Manufacture of other non-alcoholic beverages n.e.c.,Nikhil Agarwal,Qatar,0.50,0.01,Received in the Company,
2442,"APEX ANALYTIX TECHNOLOGY PRIVATE
LIMITED",HARYANA,Gurgaon,Other information technology and computer service activities n.e.c,Apex Analytix LLC,U.S.A,0.50,0.01,"Received in the
Company",
2443,"APEX ANALYTIX TECHNOLOGY PRIVATE
LIMITED",HARYANA,Gurgaon,Other information technology and computer service activities n.e.c,Apex Analytix LLC,U.S.A,0.50,0.01,"Received in the
Company",
2444,"Finetune Engg Services P Ltd(Formerlynet
Engineering Pvt Ltd",West Bengal,Kolkata,Architectural And Engineering Activities And Related Technical Consultancy,Net Engineering International SPA,Italy,0.50,0.01,GreenField,
2445,MATELLIO INDIA PRIVATE,RAJASTHAN,Jodhpur,Other information technology and computer,MATELLIO INC,U.S.A,0.50,0.01,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,LIMITED,,,service activities n.e.c,,,,,the Company,
2446,Mohar Organics Private Limited,HARYANA,Gurgaon,Manufacture of wadding of textile materials and articles of wadding such as sanitary napkins and tampons,xQ Hygiene Products Pte. Ltd.,Singapore,0.50,0.01,Received in the Company,
2447,"LIGHTSABER FOOD VENTURES PRIVATE
LIMITED",MAHARASHTRA,Mumbai,"Manufacture of biscuits, cakes, pastries, rusks etc.",AJI VARGHESE,UAE,0.50,0.01,"Received in the
Company",
2448,Mastek Limited,GUJARAT,Ahmedabad,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",Badri Mallikarjunan,U.S.A,0.50,0.01,Received in the Company,
2449,PIXELBYTE STUDIO PRIVATE LIMITED,KARNATAKA,Bangalore Rural,Computer consultancy and computer facilities management activities,Krishna Srinivas,U.S.A,0.50,0.01,"Received in
the Company",
2450,"PNEUMATICS
AUTOMATION E.MC INDIA PRIVATE LIMITED",MAHARASHTRA,THANE,Manufacture of fluid power equipment,DONG YINGBO,China,0.50,0.01,"Received in
the Company",
2451,Mastek Limited,GUJARAT,Ahmedabad,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",Vipin Balan,U.S.A,0.50,0.01,Received in the Company,
2452,YUPPTV DIGITAL INDIA PRIVATE LIMITED,TELANGANA,Hyderabad,Distribution of television programme,YuppTV Inc,U.S.A,0.49,0.01,Greenfield,
2453,STHREE MANAGEMENT SERVICES PRIVATE LIMITED,DELHI,South Delhi,Combined facilities support activities,S3TEL INCORPORATED OFFSHORE,UAE,0.49,0.01,Received in the Company,
2454,SOMERSET EXPORTS PRIVATE LIMITED,MAHARASHTRA,Thane,"Manufacture of purse, ladies handbags,
artistic leather presented articles and novelties",Aruna Project,U.S.A,0.49,0.01,"Received in
the Company",
2455,"ABSOLUTE MED- SOLUTIONS PRIVATE
LIMITED",PUNJAB,Amritsar,Providing software support and maintenance to the clients,ABSOLUTE MED-SOLUTIONS INC.,U.S.A,0.49,0.01,"Received in the
Company",
2456,NOWDOCTOR PRIVATE LIMITED,MAHARASHTRA,Thane,Other human health activities n.e.c. (including independent ambulance activities),Lin Shiu Yi,Singapore,0.49,0.01,Received in the Company,
2457,SERVICEROCKET (INDIA) PRIVATE LIMITED,KARNATAKA,Bengaluru,Providing software support and maintenance to the clients,SERVICEROCKET GLOBAL INC,U.S.A,0.49,0.01,"Received in
the Company",
2458,JOSON CERAMICS PRIVATE LIMITED,UTTAR PRADESH,Gautam Buddha Nagar,"Wholesale of hardware and sanitary fittings and fixtures and flat glass including tools such as hammers, saws, screwdrivers and
other hand tools",SU ZUOKUI,China,0.49,0.01,Received in the Company,
2459,ACTARTLY TECHNOLOGY,HARYANA,Gurgaon,Research and experimental development on,RAU SWETA AMRISH,Singapore,0.49,0.01,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,PRIVATE LIMITED,,,natural sciences and engineering,,,,,the Company,
2460,GEGADYNE ENERGY LABS PRIVATE LIMITED,MAHARASHTRA,Thane,"Manufacture of primary cells and primary batteries and rechargeable batteries, cells containing manganese oxide, mercuric oxide
silver oxide or other material",Equentia Natural Resources DMCC,UAE,0.48,0.01,Received in the Company,
2461,RUPTUB SOLUTIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other reservation service and related activities,Ram Parameswaran,U.S.A,0.48,0.01,Received in the Company,
2462,TASZ ALLOY PRIVATE LIMITED,MADHYA PRADESH,Jabalpur,Manufacture of disinfectants (for agricultural and other use),CHAKRA GUPTA VED,U.S.A,0.48,0.01,Received in the Company,
2463,CERTOPLAST INDIA PRIVATE LIMITED,DELHI,South Delhi,"Manufacture of tapes, newar and wicks",PRR BETEILIGUNGSGESELLSCHAFT MBH,Germany,0.47,0.01,"Received in
the Company",
2464,ALTERNATIVE BELTING INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Manufacture of other fabricated metal products n.e.c.,Rajesh Krishnan,Ireland,0.46,0.01,"Received in the
Company",
2465,KAZE WORK PRIVATE LIMITED,KARNATAKA,Bengaluru,Manufacture of computers and peripheral equipment n.e.c.,EE YONG HUA SAMMY,Singapore,0.46,0.01,BrownField,
2466,KAZE WORK PRIVATE LIMITED,KARNATAKA,Bengaluru,Manufacture of computers and peripheral equipment n.e.c.,WONG SHYONG JYE,Singapore,0.46,0.01,BrownField,
2467,QVADY TECHNOLOGIES PRIVATE LIMITED,TAMIL NADU,Chennai,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",MOSAM GADIA,UAE,0.45,0.01,Received in the Company,
2468,POCHEMUCHKA KIDS PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Retail sale of readymade garments, hosiery
goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.",Swapnali Chandrakant Puradkar,Japan,0.45,0.01,"Received in
the Company",
2469,Intellect Design Arena Limited,TAMIL NADU,Chennai,Other information technology and computer service activities n.e.c,SANDIP SUBHASH JARAD,Canada,0.45,0.01,"Received in the
Company",
2470,DIGITUS COMPUTING PRIVATE LIMITED,GUJARAT,Ahmedabad,Providing software support and maintenance to the clients,KETAN NAVINCHANDRA DOSHI,Kenya,0.44,0.01,Received in the Company,
2471,GENESES MEDICAL (INDIA) PRIVATE LIMITED,HARYANA,Gurgaon,Other non-specialised wholesale trade n.e.c.,GENESES MEDICAL B.V,Netherland,0.44,0.01,"Received in
the Company",
2472,SIXHOPS SOFTWARE PRIVATE LIMITED,KARNATAKA,Bengaluru,Providing software support and maintenance to the clients,SIXHOPS LLC,U.S.A,0.44,0.01,"Received in the
Company",
2473,Janitri Innovations Private Limited,RAJASTHAN,Jaipur,Manufacture of other medical and dental instruments n.e.c.,Pureland Global Venture Pte Ltd,Singapore,0.44,0.01,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,,,,,,,,,Company,
2474,BTN INSULO INDIA PRIVATE LIMITED,DELHI,East Delhi,Human resources provision and management of human resources functions,HYUK JIN KWON,South Korea,0.43,0.01,Received in the Company,
2475,"WM Global Technology
Services India Private Limited",KARNATAKA,Bengaluru,"Writing, modifying, testing of computer
program to meet the needs of a particular client excluding web-page designing",M/s MMVIII Walmart India LLC,U.S.A,0.43,0.01,"Received in
the Company",
2476,PENN ELCOM HARDWARE PRIVATE LIMITED,MAHARASHTRA,Thane,Other non-specialised wholesale trade n.e.c.,Martin Glidden,U.S.A,0.42,0.01,"Received in the
Company",
2477,ZMED Laser Private Limited,MAHARASHTRA,Mumbai,"Wholesale of scientific, medical and surgical machinery and equipment",Eyal Buchbinder,Israel,0.42,0.01,"Received in the
Company",
2478,MED-REVEAL LASER PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Wholesale of scientific, medical and surgical machinery and equipment",Eyal Buchbinder,Israel,0.42,0.01,Received in the Company,
2479,BOOKOTRIP INDIA PRIVATE LIMITED,KERALA,Ernakulam,Activities of travel agents and tour operators,TRIPBRANDS LLC,U.S.A,0.42,0.01,"Received in the
Company",
2480,AVENTOSE ENERGY PRIVATE LIMITED,TAMIL NADU,Tiruvallur,Manufacture of motor vehicles n.e.c.,Erik Strombert,Sweden,0.42,0.01,Received in the Company,
2481,ENGAGE LEARNING PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Publishing of atlases, maps and charts",Francis Joseph Downey Jr.,U.S.A,0.42,0.01,Received in the Company,
2482,CRISIL Limited,MAHARASHTRA,Mumbai,Activities auxiliary to financial service activities n.e.c.,Amit Vora,Singapore,0.41,0.01,"Received in
the Company",
2483,ZMED Laser Private Limited,MAHARASHTRA,Mumbai,"Wholesale of scientific, medical and surgical machinery and equipment",Eyal Buchbinder,Israel,0.41,0.01,"Received in the
Company",
2484,IONASIA PRIVATE LIMITED,TAMIL NADU,Chennai,"Treatment of waste water or sewer by means of physical, chemical or biological processes",ION ASIA PTE LTD,Singapore,0.41,0.01,Received in the Company,
2485,CFE-HS TECHNOLOGY PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Manufacture of other general purpose machinery n.e.c. (fans intended for industrial applications,exhaust hoods for commercial, laboratory or industrial use;
calendering or other rolling machines othe",CFE TECHNOLOGY GMBH,Germany,0.40,0.01,Received in the Company,
2486,HAAMI VENTURES PRIVATE LIMITED,TAMIL NADU,Chennai,Retail sale of textiles in specialized stores,Irfana Begum Binte O K Mohamed Haniffa,Singapore,0.40,0.01,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
2487,Kapdec India Private Limited,HARYANA,Rohtak,"Higher education in science, commerce,
humanity and fine arts leading to a university degree or equivalent",KAPDEC LLC,U.S.A,0.40,0.01,"Received in
the Company",
2488,"MATRUBHARTI
TECHNOLOGIES PRIVATE LIMITED",GUJARAT,Ahmedabad,"Publishing of books, brochures, leaflets and
similar publications, including publishing encyclopedias (including on CD-ROM)",Surya Holdings LLC,U.S.A,0.40,0.01,"Received in
the Company",
2489,UNIQON CONSULTING PRIVATE LIMITED,TELANGANA,K.V.Rangareddy,Providing software support and maintenance to the clients,Yamasani Manmohan Reddy,United Kingdom,0.40,0.01,Received in the Company,
2490,TeckValley India Pvt. Ltd.,UTTAR PRADESH,Gautam Buddha Nagar,Other information service activities n.e.c.,Teckvalley LLC,U.S.A,0.40,0.01,Received in the Company,
2491,"MATRUBHARTI
TECHNOLOGIES PRIVATE LIMITED",GUJARAT,Ahmedabad,"Publishing of books, brochures, leaflets and
similar publications, including publishing encyclopedias (including on CD-ROM)",Ferrana LLC,U.S.A,0.40,0.01,"Received in
the Company",
2492,BIOTEHNOS PRIVATE LIMITED,MAHARASHTRA,Pune,Manufacture of allopathic pharmaceutical preparations,CESLAV CIUHRII,Moldova,0.40,0.01,"Received in the
Company",
2493,GEOMETRICS AIRFIELDS PRIVATE LIMITED,MAHARASHTRA,Pune,Architectural and engineering activities and related technical consultancy,Geometrics Engineering P.S. Inc,U.S.A,0.40,0.01,Received in the Company,
2494,IPACCT TELECOM PRIVATE LIMITED,DELHI,Central Delhi,Other information technology and computer service activities n.e.c,IPACCT LTD,Bulgaria,0.40,0.01,Received in the Company,
2495,56 AI TECHNOLOGIES PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Nexus Ventures V Ltd,Mauritius,0.39,0.01,"Received in the
Company",
2496,TRESNUPOG INCOMER SERVICES(INDIA) P LTD,Goa,North Goa,Other business support service activities n.e.c.,Tresnupog S.L.,Spain,0.39,0.01,Brownfield,
2497,KPIT Technologies Limited,MAHARASHTRA,Pune,Architectural and engineering activities and related technical consultancy,Tuhin Bose,Denmark,0.38,0.01,Received in the Company,
2498,GSR MEDICO PRIVATE LIMITED,WEST BENGAL,North 24 Parganas,Wholesale of pharmaceutical and medical goods,GSR USA LLC,U.S.A,0.38,0.01,"Received in the
Company",
2499,Mastek Limited,GUJARAT,Ahmedabad,"Writing, modifying, testing of computer program to meet the needs of a particular
client excluding web-page designing",Dinesh Purushothaman Naidu,United Kingdom,0.38,0.01,"Received in the
Company",
2500,Radiq Image Information Systems Private Limited,WEST BENGAL,Kolkata,"Retail sale of pharmaceuticals, medical and orthopedic goods and toilet articles",ARPAD BISCHOF,Germany,0.38,0.01,"Received in the
Company",
2501,Find Your Path,MAHARASHTRA,Aurangabad,Other information technology and computer,DARREN ROSS JACOBY,U.S.A,0.37,0.01,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,Technologies Private Limited,,,service activities n.e.c,,,,,the Company,
2502,BIOTEHNOS PRIVATE LIMITED,MAHARASHTRA,Pune,Manufacture of allopathic pharmaceutical preparations,CESLAV CIUHRII,Moldova,0.37,0.01,Received in the Company,
2503,Mastek Limited,GUJARAT,Ahmedabad,"Writing, modifying, testing of computer program to meet the needs of a particular
client excluding web-page designing",Badri Mallikarjunan,U.S.A,0.37,0.01,"Received in the
Company",
2504,LIONESS TILE PRIVATE LIMITED,DELHI,South Delhi,Manufacture of other articles n.e.c.,KELLY R DUFFIELD,U.S.A,0.37,0.01,Received in the Company,
2505,"Embassy Commercial
Projects (Whitefield) Private Limited",Karnataka,Bangalore,"Construction of buildings carried out on
own-account basis or on a fee or contract basis",BREP VII SBS Holding-NQ Co IV Ltd,Cayman Islands,0.37,0.01,Greenfield,
2506,"BLACKBURN
TECHNOLOGIES PRIVATE LIMITED",TELANGANA,Hyderabad,Other information technology and computer service activities n.e.c,AWE Funds LLC,U.S.A,0.36,0.00,"Received in
the Company",
2507,BOUNDLESS ORGANIC PRIVATE LIMITED,DELHI,South Delhi,Other information technology and computer service activities n.e.c,Chaim Friedman (Trust) Ltd.,Israel,0.36,0.00,Received in the Company,
2508,LITHAN PRIVATE LIMITED,MAHARASHTRA,Mumbai,Educational support activities,Lithan Pte. Ltd.,Singapore,0.36,0.00,Received in the Company,
2509,BPO CONNECT(INDIA) PVT LTD,TAMIL NADU,Chennai,Providing software support and maintenance to the clients,BPO Connect (Aust) Pty Ltd,Australia,0.36,0.00,"Received in
the Company",
2510,Extrapolate Advisors Private Limited,WEST BENGAL,Kolkata,"Other data processing, hosting and related activities n.e.c.",JAGDEEP SINGH BHULLAR,UAE,0.36,0.00,"Received in the
Company",
2511,Extrapolate Advisors Private Limited,WEST BENGAL,Kolkata,"Other data processing, hosting and related activities n.e.c.",HAYSTACK INVESTMENTS LTD,Mauritius,0.36,0.00,Received in the Company,
2512,"CHIZEL PRINTS MANUFACTURING
PRIVATE LIMITED",MAHARASHTRA,Pune,Manufacture of other special-purpose machinery n.e.c.,KRISHNA SEKHAR,U.S.A,0.35,0.00,"Received in the
Company",
2513,3D TALENT SERVICES PRIVATE LIMITED,TAMIL NADU,Chennai,"Writing, modifying, testing of computer program to meet the needs of a particular
client excluding web-page designing",OPTO Motion Holdings SDN.BHD.,Malaysia,0.35,0.00,"Received in the
Company",
2514,SP LIFE CARE BANGALORE PRIVATE LIMITED,KERALA,Thiruvananthapuram,Residential care activities for the elderly and disabled,Sajan Janardhanan Pillai,U.S.A,0.35,0.00,"Received in the
Company",
2515,TRESNUPOG INCOMER,Maharashtra,Mumbai Suburban,Other business support service activities,Tresnupog S.L.,Spain,0.35,0.00,Brownfield,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,SERVICES(INDIA) P LTD,,,n.e.c.,,,,,,
2516,CORETECH INTEGRITY PRIVATE LIMITED,DELHI,East Delhi,"Other professional, scientific and technical activities n.e.c.","StroyExpert, LLC",Russia,0.35,0.00,Received in the Company,
2517,Enertics India Private Limited,DELHI,East Delhi,Computer consultancy and computer facilities management activities,enertics inc,Canada,0.35,0.00,"Received in
the Company",
2518,WRYGHT RESEARCH & CAPITAL PRIVATE LIMITED,UTTAR PRADESH,Lucknow,"Other financial service activities, except insurance and pension funding activities,
n.e.c.",AJAT HUKKOO,U.S.A,0.35,0.00,"Received in the
Company",
2519,NIIT LIMITED,DELHI,South Delhi,Other educational services n.e.c.,Dinesh Magadi,Ireland,0.35,0.00,"Received in the
Company",
2520,NIIT LIMITED,DELHI,South Delhi,Other educational services n.e.c.,Abhas Kumar,U.S.A,0.35,0.00,Received in the Company,
2521,QUALITY CARE DIALYSIS PRIVATE LIMITED,MAHARASHTRA,Mumbai,Hospital activities,Jatin P. Shah,U.S.A,0.35,0.00,"Received in the
Company",
2522,QUALITY CARE DIALYSIS PRIVATE LIMITED,MAHARASHTRA,Mumbai,Hospital activities,Roshan D. Malik,U.S.A,0.35,0.00,Received in the Company,
2523,NVU SYSTEMS PRIVATE LIMITED,HARYANA,Gurgaon,Manufacture of other electrical equipment,NVU SYSTEMS LTD.,Israel,0.34,0.00,Received in the Company,
2524,INNOCOM ELECTRONICS INDIA PRIVATE LIMITED,TAMIL NADU,Chennai,"Wholesale of telephone, mobile phone and communications equipment and parts",Innomaxx Pte Limited,Singapore,0.34,0.00,"Received in
the Company",
2525,"QUANTUMEDGE TECH SOLUTIONS PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other information service activities n.e.c.,Maxential Pte Ltd,Singapore,0.33,0.00,"Received in the
Company",
2526,QIKWORK SERVICES PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Nexus Ventures V Ltd,Mauritius,0.33,0.00,Received in the Company,
2527,BHALAKH REALTORS PRIVATE LIMITED,TAMIL NADU,Chennai,"Construction of buildings carried out on
own-account basis or on a fee or contract basis",JARVINIA CYPRUS LIMITED,Cyprus,0.33,0.00,"Received in
the Company",
2528,HAAMI VENTURES PRIVATE LIMITED,TAMIL NADU,Chennai,Retail sale of textiles in specialized stores,Mohamed Najumudeen Bin Syed Ibrahim,Singapore,0.33,0.00,"Received in the
Company",
2529,CLOUDEQ SOFTWARE INDIA PRIVATE LIMITED,PUNJAB,Mohali,Other information technology and computer service activities n.e.c,THOMAS PAUL WIERIMAA,U.S.A,0.32,0.00,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,,,,,,,,,Company,
2530,SIXHOPS SOFTWARE PRIVATE LIMITED,KARNATAKA,Bengaluru,Providing software support and maintenance to the clients,SIXHOPS LLC,U.S.A,0.32,0.00,Received in the Company,
2531,MARIUS HOTELS PRIVATE LIMITED,GOA,North Goa,"Hotels and Motels, inns, resorts providing
short term lodging facilities; includes accommodation in house boats",PRIMA VISTA,France,0.31,0.00,"Received in
the Company",
2532,USTAD ART AND DESIGN PRIVATE LIMITED,RAJASTHAN,Jaipur,Other specialized design activities n.e.c.,MITCHELL S CRITES,U.S.A,0.31,0.00,"Received in the
Company",
2533,Capbuild Clinical Skills Private Limited,HARYANA,Gurgaon,Management consultancy activities,CYRUS ENGINEER,U.S.A,0.31,0.00,"Received in the
Company",
2534,Ramco Systems Limited,TAMIL NADU,Virudhunagar,Other information technology and computer service activities n.e.c,Patambi Anantharaman,Malaysia,0.31,0.00,Received in the Company,
2535,Alarm India Private Limited,KERALA,Thrissur,Other information technology and computer service activities n.e.c,Powerbrick International Limited,New_Zealand,0.30,0.00,"Received in the
Company",
2536,FINTECH BLUE SOLUTIONS PRIVATE LIMITED,MAHARASHTRA,Mumbai,Other information technology and computer service activities n.e.c,GGV VII INVESTMENTS PTE. LTD,Singapore,0.30,0.00,Received in the Company,
2537,FINTECH BLUE SOLUTIONS PRIVATE LIMITED,MAHARASHTRA,Mumbai,Other information technology and computer service activities n.e.c,"SIG Global India Fund I, LLP",U.S.A,0.30,0.00,Received in the Company,
2538,Mastek Limited,GUJARAT,Ahmedabad,"Writing, modifying, testing of computer
program to meet the needs of a particular client excluding web-page designing",Vaibhav Dilip Wani,United Kingdom,0.30,0.00,"Received in
the Company",
2539,"ONECUBE PROPERTY MANAGEMENT PRIVATE
LIMITED",MAHARASHTRA,Mumbai,Real estate activities on a fee or contract basis,Norman James Macloed,Switzerland,0.30,0.00,"Received in the
Company",
2540,ONECUBE PROPERTY MANAGEMENT PRIVATE LIMITED,MAHARASHTRA,Mumbai,Real estate activities on a fee or contract basis,Alastair Macleod,United Kingdom,0.30,0.00,Received in the Company,
2541,"ONECUBE PROPERTY
MANAGEMENT PRIVATE LIMITED",MAHARASHTRA,Mumbai,Real estate activities on a fee or contract basis,Alexi Kirilenko,United Kingdom,0.30,0.00,"Received in
the Company",
2542,Zomato Private Limited,DELHI,South Delhi,Other information service activities n.e.c.,Fidelity Contrafund: Fidelity Flex Opportunistic Insights Fund,U.S.A,0.30,0.00,"Received in the
Company",
2543,NEUROTECHNOLOGY LAB INDIA PRIVATE LIMITED,HARYANA,Gurgaon,"Writing, modifying, testing of computer program to meet the needs of a particular",UAB NEUROTECHNOLOGY,Lithuania,0.30,0.00,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,,,,client excluding web-page designing,,,,,Company,
2544,Tectiko Technology Private Limited,KARNATAKA,Mysuru,Providing software support and maintenance to the clients,CLOUDCONE TECHNOLOGY PTE. LTD.,Singapore,0.30,0.00,Received in the Company,
2545,AUTOMATAPI SOLUTIONS PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Writing, modifying, testing of computer
program to meet the needs of a particular client excluding web-page designing",Haystack Investments Limited,Mauritius,0.30,0.00,"Received in
the Company",
2546,"REVCOM DIGITAL SOLUTIONS INDIA PRIVATE
LIMITED",TELANGANA,Hyderabad,Other information technology and computer service activities n.e.c,Polaris Digital Solutions LLC,U.S.A,0.30,0.00,"Received in the
Company",
2547,GEGADYNE ENERGY LABS PRIVATE LIMITED,MAHARASHTRA,Thane,"Manufacture of primary cells and primary batteries and rechargeable batteries, cells containing manganese oxide, mercuric oxide
silver oxide or other material",EQUENTIA NATURAL RESOURCES DMCC,UAE,0.29,0.00,Received in the Company,
2548,LAURUS LABS LIMITED,ANDHRA PRADESH,Visakhapatnam,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",MARTYN OLIVER JAMES PECK,United Kingdom,0.29,0.00,"Received in
the Company",
2549,adiuvo diagnostics private limited,ANDHRA PRADESH,Nellore,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",LESING ARTHA LIMITED,Mauritius,0.29,0.00,Received in the Company,
2550,MACDERLUN SPECIALTY CHEMICALS PRIVATE LIMITED,KARNATAKA,Bengaluru,MANUFACTURE OF CHEMICAL ELEMENTS AND COMPOUNDS DOPED FOR USE IN ELECTRONICS,Partner Alert International Limited,Samoa,0.29,0.00,Received in the Company,
2551,"ONECUBE PROPERTY
MANAGEMENT PRIVATE LIMITED",MAHARASHTRA,Mumbai,Real estate activities on a fee or contract basis,Zegna Di Monte Rubello Capra Elena,Switzerland,0.28,0.00,"Received in
the Company",
2552,AGRIM WHOLESALE PRIVATE LIMITED,HARYANA,Hisar,"Activities of commission agents, brokers dealing in wholesale trade of agricultural raw material,live animals, food, beverages,
intoxicants and textiles",ACCION AFRICA ASIA INVESTMENT COMPANY,Mauritius,0.28,0.00,Received in the Company,
2553,AGRIM WHOLESALE PRIVATE LIMITED,HARYANA,Hisar,"Activities of commission agents, brokers dealing in wholesale trade of agricultural raw material,live animals, food, beverages, intoxicants and textiles",ACCION VENTURE LAB LP,U.S.A,0.28,0.00,Received in the Company,
2554,"ARK RESOURCING SOLUTIONS PRIVATE
LIMITED",DELHI,South Delhi,Architectural and engineering activities and related technical consultancy,De Spoelberch Rodolphe,Belgium,0.27,0.00,"Received in the
Company",
2555,EXECUTIVE MOVERS PRIVATE LIMITED,DELHI,North Delhi,Activities of movers and packers,SURESH VELAYUDHAN PILLAI,UAE,0.27,0.00,Received in the Company,
2556,EXECUTIVE MOVERS PRIVATE LIMITED,DELHI,North Delhi,Activities of movers and packers,CHIRANTAN ARVIND JOSHI,UAE,0.27,0.00,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount (In Rs Million),Amount (In US$ Million),Inv Type,
,,,,,,,,,Company,
