Table No. 19 (c),,,,,,,,
"STATEMENT ON REMITTANCE-WISE OF FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
"376
7",QUICKWORK TECHNOLOGIES PVT LTD,U.S.A,PRADEEP VASHISTH,MUMBAI,Providing software support and maintenance to the clients,3.36,0.05,
"376
8",WINSOFT DIGITAL MEDIA PVT. LTD.,U.S.A,SHINTO JOSEPH MATHEW,KOCHI,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically",0.18,0.00,
"376
9",COMPUTATIONAL ENGINEERING INDIA PVT LTD,U.S.A,"COMPUTATIONAL
ENGINEERING INTERNATIONAL",MUMBAI,Providing software support and maintenance to the clients,2.00,0.03,
3770,FIRST IN MATH INDIA PVT LTD,U.S.A,FIM GLOBAL LLC,MUMBAI,Educational support services,0.60,0.01,
3771,FIRST IN MATH INDIA PVT LTD,U.S.A,PAVONIS LLC,MUMBAI,Educational support services,0.05,0.00,
3772,FIRST IN MATH INDIA PVT LTD,U.S.A,FIM GLOBAL LLC,MUMBAI,Educational support services,0.93,0.01,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
"377
3",FIRST IN MATH INDIA PVT LTD,U.S.A,PAVONIS LLC,MUMBAI,Educational support services,1.18,0.02,
"377
4",SIMPPLR SOFTWARE INDIA PRIVATE LIMITED,U.S.A,SIMPPLR INC.,NEW DELHI,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",0.10,0.00,
"377
5",SOCBEEZ EDUCATIONAL SERVICES PRIVATE LIM,U.S.A,ROHIT PANDE,NEW DELHI,Regulatory agencies relating to education,0.55,0.01,
"377
6",OKU TECH PRIVATE LIMITED,U.S.A,VPOKU LLC,NEW DELHI,"Other data processing, hosting and related activities n.e.c.",0.00,0.00,
"377
7",OKU TECH PRIVATE LIMITED,U.S.A,VPOKU LLC,NEW DELHI,"Other data processing, hosting and related activities n.e.c.",23.44,0.36,
"377
8",VBHC VALUE HOMES PRIVATE LIMITED (FORMER,U.S.A,RAJEEV TALWAR,BANGALORE,Architectural and engineering activities and related technical consultancy,2.00,0.03,
"377
9",PAWAA Software Private Limited,U.S.A,Charles Boorady,BANGALORE,"Other data processing, hosting and related activities n.e.c.",5.53,0.09,
"378
0",JIFFLE TECHNOLOGIES PVT LTD,U.S.A,Ipolipo Inc,BANGALORE,Providing software support and maintenance to the clients,5.43,0.08,
"378
1",SPRING HEALTH WATER (INDIA) PVT LTD,U.S.A,Christopher E Goggin,BANGALORE,"Water collection, treatment and supply",1.54,0.02,
"378
2",SPRING HEALTH WATER (INDIA) PVT LTD,U.S.A,Janice C Batchelder,BANGALORE,"Water collection, treatment and supply",0.02,0.00,
"378
3",SPRING HEALTH WATER (INDIA) PVT LTD,U.S.A,Janice C Batchelder,BANGALORE,"Water collection, treatment and supply",3.08,0.05,
"378
4",VBHC VALUE HOMES PRIVATE LIMITED (FORMER,U.S.A,INTERNATIONAL FINANCE CORPORATION,BANGALORE,Architectural and engineering activities and related technical consultancy,181.50,2.81,
"378
5",VBHC VALUE HOMES PRIVATE LIMITED (FORMER,U.S.A,DALIP PATHAK,BANGALORE,"Architectural and engineering activities and related technical
consultancy",50.00,0.78,
"378
6",FOODVISTA INDIA PRIVATE LIMITED,U.S.A,The Bunting Family Pvt Fund LLC,BANGALORE,Restaurants without bars,0.02,0.00,
"378
7",FOODVISTA INDIA PRIVATE LIMITED,U.S.A,The Bunting Family Pvt Fund LLC,BANGALORE,Restaurants without bars,97.48,1.51,
"378
8",SPECIAL SMILES PRIVATE LIMITED,U.S.A,S-squared capital Investments,BANGALORE,Dental practice activities,49.76,0.77,
"378
9",SANTEN INDIA PVT LTD,U.S.A,Santen Holdings U.S. Inc,BANGALORE,"Manufacture of chemical products or preparations of a kind used in the textiles, paper, leather and like",0.05,0.00,
"379
0",JULABO TEMRATURE CONTROL SYSTEMS INDIA P,U.S.A,"Ralph Gerhard Juchheim, USA",BANGALORE,Installation of industrial machinery and equipment,0.25,0.00,
"379
1",BILLIONSMILES HOSPITALITY PVT LTD,U.S.A,Rajkumar R Jalan Jointly with Poonam R J,BANGALORE,"Restaurant and bar activities connected to transportation, when carried out by separate units",16.66,0.26,
"379
2",BILLIONSMILES HOSPITALITY PVT LTD,U.S.A,Srinivasan Ramadurai Jointly with Revath,BANGALORE,"Restaurant and bar activities connected to transportation, when carried out by separate
units",6.62,0.10,
"379
3",L-1 IDENTITY SOLUTIONS OPERATING COMPANY,U.S.A,L-1 IDENTITY SOLUTIONS OPERATING COMPANY,BANGALORE,"Other data processing, hosting and related activities n.e.c.",7.80,0.12,
"379
4",ITSHASTRA (I) PVT LTD,U.S.A,S V DAHIVADKAR,MUMBAI,Computer consultancy and computer facilities management activities,0.07,0.00,
"379
5",INFOMOKO TECHNOLOGY PVT LTD,U.S.A,ROUND GLASS PARTNERS LLS,MUMBAI,"Operation of web sites that use a search engine to generate and maintain extensive databases of
internet",40.00,0.62,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
"379
6",PSK ENGINEERING (P) LTD,U.S.A,CS Holding USA Co,BANGALORE,Machining; treatment and coating of metals,3.14,0.05,
"379
7",COOK CONSULTING AND COMMUNICATION SERVIC,U.S.A,David C Cook,MUMBAI,"Publishing of books, brochures, leaflets and similar publications, including publishing encyclopedias",2.70,0.04,
"379
8",STEPAN (INDIA) P LTD,U.S.A,STEPAN COMPANY,MUMBAI,"Manufacture of organic and
inorganic chemical compounds n.e.c.",2.48,0.04,
"379
9",STEPAN (INDIA) P LTD,U.S.A,STEPAN COMPANY,MUMBAI,"Manufacture of organic and inorganic chemical compounds
n.e.c.",35.64,0.55,
"380
0",STEPAN (INDIA) P LTD,U.S.A,STEPAN COMPANY,MUMBAI,"Manufacture of organic and inorganic chemical compounds
n.e.c.",29.70,0.46,
"380
1",STEPAN (INDIA) P LTD,U.S.A,STEPAN COMPANY,MUMBAI,Manufacture of organic and inorganic chemical compounds n.e.c.,10.00,0.16,
"380
2",STEPAN (INDIA) P LTD,U.S.A,STEPAN COMPANY,MUMBAI,Manufacture of organic and inorganic chemical compounds n.e.c.,29.65,0.46,
"380
3",STEPAN (INDIA) P LTD,U.S.A,STEPAN ASIA PTE LTD,MUMBAI,Manufacture of organic and inorganic chemical compounds n.e.c.,0.60,0.01,
"380
4",DMACQ SOFTWARE PRIVATE LIMITED,U.S.A,NARAYAN SUBRAMANIAN,NEW DELHI,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",1.50,0.02,
"380
5",DSC INFRASTRUCTURE PRIVATE LIMITED,U.S.A,ARCPE 1 LLC,NEW DELHI,"Construction and maintenance of motorways, streets, roads, other vehicular and pedestrian ways, highways,",19.21,0.30,
"380
6",AURORA BOREALIS TECHNOLOGIES PRIVATE LIM,U.S.A,RAKESH AGARWAL,NEW DELHI,"Other information technology
and computer service activities n.e.c",0.01,0.00,
"380
7",CAROLINAS HOSPITALITY SERVICES PRIVATE L,U.S.A,CHD PROPERTY MANAGEMENT LLC,NEW DELHI,"Other data processing, hosting and related activities n.e.c.",0.10,0.00,
"380
8",DEFMACRO SOFTWARE PRIVATE LIMITED,U.S.A,SOFTWARE IS CORRECT INC,NEW DELHI,"Other data processing, hosting and related activities n.e.c.",83.47,1.30,
"380
9",ENGLISH HELPER EDUCATION TECHNOLOGIES PV,U.S.A,ENGLISH HELPER INC,NEW DELHI,Educational support services,4.86,0.08,
"381
0",SURYODAY SMALL FINANCE BANK LTD,U.S.A,INTERNATIONAL FINANCE CORPORATION,MUMBAI,"Monetary intermediation of commercial banks, saving banks. postal savings bank and
discount houses",73.21,1.14,
"381
1",ROSS PROCESS EQUIPMENT PVT LTD,U.S.A,CHARLES ROSS & SON COMPANY,MUMBAI,Manufacture of other machinery for the industrial preparation or manufacture of food or drink n.e.c.,26.92,0.42,
"381
2",TARANA WIRELESS INDIA PVT LTD,U.S.A,TARANA WIRELESS INC,MUMBAI,"Writing , modifying, testing of computer program to meet the needs of a particular client
excluding web-page",1.00,0.02,
"381
3",WEALTH TAXI TECHNOLOGY PRIVATE LIMITED,U.S.A,WEALTH TAXI INC,NEW DELHI,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",0.20,0.00,
3814,ROADZEN TECHNOLOGIES PRIVATE LIMITED,U.S.A,ROADZEN INC,NEW DELHI,Web-page designing,1.93,0.03,
3815,ROADZEN TECHNOLOGIES PRIVATE LIMITED,U.S.A,ROADZEN INC,NEW DELHI,Web-page designing,3.25,0.05,
3816,ROADZEN TECHNOLOGIES,U.S.A,ROADZEN INC,NEW DELHI,Web-page designing,3.52,0.05,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,PRIVATE LIMITED,,,,,,,
"381
7",VCONSTRUCT PVT LTD,U.S.A,DPR Construction,MUMBAI,Other specialized construction activities,0.10,0.00,
"381
8",POROCEL INDIA LTD,U.S.A,"Porocel International LLC,",MUMBAI,"MINING/QUARRYING OF LIMESTONE, LIMESHELL, KANKAR AND OTHER CALCAREOUSMINERALS INCLUDING CALCITE, CHALK",1.70,0.03,
"381
9",EPIGRAPHIC TECHNOLOGY PVT LTD,U.S.A,ATUL P PATKI,MUMBAI,Other specialized design activities n.e.c.,0.35,0.01,
"382
0","MINTM MEDIATECH PVT
LTD(formerly MINTM L",U.S.A,JAGJEET S KAPOOR,BANGALORE,Advertising,1.50,0.02,
"382
1","MINTM MEDIATECH PVT
LTD(formerly MINTM L",U.S.A,JAGJEET S KAPOOR,BANGALORE,Advertising,0.00,0.00,
"382
2",ADVISORS FOR CROSS- CULTURAL EDUCATION AN,U.S.A,JOHN PAUL,MUMBAI,Educational support services,3.30,0.05,
"382
3",IDMWORKS IT SOLUTIONS GLOBAL PVT LTD,U.S.A,IDMWORKS LLC USA,MUMBAI,"Writing , modifying, testing of computer program to meet the needs of a particular client
excluding web-page",0.10,0.00,
"382
4",DION LION SAUMABAAN DISTRIBUTORS PVT LTD,U.S.A,ARVIND R SHARMA,CHENNAI,Wholesale of intoxicants like wines and liquors,0.34,0.01,
"382
5",CARING ELDERS TECHNOLOGY P LTD,U.S.A,PALANI SAKTHI,CHENNAI,"Other information technology and computer service activities
n.e.c",0.58,0.01,
"382
6",CARING ELDERS TECHNOLOGY P LTD,U.S.A,MUTHU SENTHILKUMAR,CHENNAI,Other information technology and computer service activities n.e.c,0.01,0.00,
"382
7",PACTRON INDIA PRIVATE LIMITED,U.S.A,KOMBUPALAYAM PRAKASH,CHENNAI,Providing software support and maintenance to the clients,0.00,0.00,
"382
8",VORTEX ENGINEERING P LTD,U.S.A,INTERNATIONAL FINANCE CORPORATION,CHENNAI,"MANUFACTURE OF COMPUTER TERMINALS, LIKE AUTOMATIC TELLER MACHINES (ATMS),POINT-OF-
SALE (POS) TERMINALS",16.71,0.26,
"382
9",COI GRANITE EXPORTS PVT LTD,U.S.A,COLORS OF INDIA LLC,CHENNAI,"Cutting, shaping and finishing of stone",0.10,0.00,
"383
0",CARING ELDERS TECHNOLOGY P LTD,U.S.A,JAGADEESAN ARUMUGAM,CHENNAI,"Other information technology
and computer service activities n.e.c",0.39,0.01,
"383
1",MOBOLUTION INDIA PRIVATE LIMITED,U.S.A,Mobolution LLC,CHENNAI,Other information technology and computer service activities n.e.c,0.92,0.01,
"383
2",MOBOLUTION INDIA PRIVATE LIMITED,U.S.A,Mobolution LLC,CHENNAI,Other information technology and computer service activities n.e.c,0.31,0.00,
"383
3",PACTRON INDIA PRIVATE LIMITED,U.S.A,Pactron,CHENNAI,Providing software support and maintenance to the clients,0.10,0.00,
"383
4",PACTRON INDIA PRIVATE LIMITED,U.S.A,pactron,CHENNAI,Providing software support and maintenance to the clients,0.90,0.01,
"383
5",NOVITIUM LABS P LTD,U.S.A,Novitium Pharma LLC,CHENNAI,Research and experimental development on natural sciences and engineering,9.00,0.14,
"383
6",AIGILX HEALTH TECHNOLOGIES P LTD,U.S.A,AIGILX HEALTH INC,CHENNAI,Other information technology and computer service activities n.e.c,1.00,0.02,
"383
7",FLINTO LEARNING SOLUTIONS PRIVATE LIMITE,U.S.A,Globevestor Funds LLC,CHENNAI,Cultural education,6.84,0.11,
"383
8",FLINTO LEARNING SOLUTIONS PRIVATE LIMITE,U.S.A,Seth Glimore,CHENNAI,Cultural education,1.20,0.02,
3839,INDOOR BIOTECHNOLOGIES,U.S.A,MADELEINE C WATKINS,BANGALORE,Manufacture of medicinal,0.76,0.01,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,INDIA PRIVATE LIM,,,,"substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",,,
"384
0",KINIXSYS SOFTSOLUTIONS INDIA P LTD,U.S.A,Kinixsys,CHENNAI,Providing software support and maintenance to the clients,3.30,0.05,
"384
1",DANLY (INDIA) PVT LTD,U.S.A,DANLY INTERNATIONAL INC,CHENNAI,"Manufacture of general hardware (saws and sawblades, including circular sawblades and chainsaw blades,",1.44,0.02,
"384
2",CURE FIT HEALTHCARE PRIVATE LIMITED,U.S.A,GOKUL RAJARAM TTEE TAMARA LUCERO RAJARAM,BANGALORE,Other information technology and computer service activities n.e.c,1.00,0.02,
"384
3",YEN4KEN SOFTWARE PRIVATE LIMITED,U.S.A,VIDEOKEN INC,BANGALORE,"Writing , modifying, testing of computer program to meet the needs of a particular client
excluding web-page",3.00,0.05,
"384
4",63IDEAS INFOLABS PRIVATE LIMITED,U.S.A,QUALCOMM ASIA PACIFIC PTE LTD,BANGALORE,Other information technology and computer service activities n.e.c,25.07,0.39,
"384
5",ASPI HEALTH CARE PRIVATE LIMITED,U.S.A,AMERICAN SPINE  PAIN INSTITUTE LLC,BANGALORE,Medical practice activities,12.10,0.19,
"384
6",POUNDWIZE FOREX PVT LTD,U.S.A,NCKR INVESTMENTS LLC,BANGALORE,Activities auxiliary to financial service activities n.e.c.,6.50,0.10,
"384
7",PHI PROPERTY MANAGEMENT SERVICES PVT LTD,U.S.A,VISHWAS CHANDRAMOHAN,BANGALORE,Other business support service activities n.e.c.,0.05,0.00,
"384
8",MEMESYS CULTURAL LAB PVT LTD,U.S.A,GURPREET SINGH,MUMBAI,Other creative arts and and entertainment activities,160.00,2.48,
"384
9",MTC ECOM PVT LTD,U.S.A,STEVEN LURIE INVESTMENTS I LLC,MUMBAI,Wholesale of other clothing items n.e.c.,0.41,0.01,
"385
0",MTC ECOM PVT LTD,U.S.A,BENJAMIN W WURTS,MUMBAI,Wholesale of other clothing items n.e.c.,0.27,0.00,
"385
1",MTC ECOM PVT LTD,U.S.A,ROBERT L MIGLANI,MUMBAI,Wholesale of other clothing items n.e.c.,0.69,0.01,
"385
2",MTC ECOM PVT LTD,U.S.A,BENJAMIN W WURTS,MUMBAI,Wholesale of other clothing items n.e.c.,0.27,0.00,
"385
3",MTC ECOM PVT LTD,U.S.A,ROBERT L MIGLANI,MUMBAI,Wholesale of other clothing items n.e.c.,0.69,0.01,
"385
4",MARKETS AND MARKETS RESEARCH PVT LTD,U.S.A,FTV-MNM LLC,MUMBAI,Market research and public opinion polling,0.19,0.00,
"385
5",MARKETS AND MARKETS RESEARCH PVT LTD,U.S.A,FTV-MNM LLC,MUMBAI,Market research and public opinion polling,"3,308.31",51.34,
"385
6",MORNINGSTAR INVESTMENT ADVISER INDIA PVT,U.S.A,Morningstar Investment Management LLC,MUMBAI,Other business support service activities n.e.c.,26.15,0.41,
"385
7",ACUATIVE INDIA PVT LTD,U.S.A,ACUATIVE SERVICES COMPANY LLC,MUMBAI,"Other information technology
and computer service activities n.e.c",0.05,0.00,
"385
8",ACUATIVE INDIA PVT LTD,U.S.A,ACUATIVE CORPORATION,MUMBAI,"Other information technology and computer service activities
n.e.c",0.25,0.00,
"385
9",TURNER PROJECT MANAGEMENT INDIA PVT LTD,U.S.A,TURNER INTERNATIONAL LLC,MUMBAI,Architectural and engineering activities and related technical consultancy,9.22,0.14,
"386
0",SPAR SOLUTIONS INDIA PVT LTD,U.S.A,SPAR SOLUTIONS LLC,MUMBAI,Computer consultancy and computer facilities management activities,0.10,0.00,
"386
1",M/S VIVID PACKING PRIVATE LIMITED,U.S.A,PADMAJA VELUVOLU,HYDERABAD,"Manufacture of plastic articles for the packing of goods (plastic bags, sacks, containers,
boxes, cases,",2.14,0.03,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
"386
2",VIGNETTE INDIA PVT. LTD.,U.S.A,VIGNETTE CORPORATION,HYDERABAD,Providing software support and maintenance to the clients,3.49,0.05,
"386
3",M/S SURAKANTI CORPORATION PRIVATE LIMITE,U.S.A,MAHENDER R SURAKANTI,HYDERABAD,Real estate activities with own or leased property,29.45,0.46,
"386
4",M/S SENTINI SANITARYWARES PVT LTD,U.S.A,SRINIVAS TIPIRNENI,HYDERABAD,"Manufacture of metal sanitaryware such as baths, sinks, washbasins and similar
articles",47.50,0.74,
"386
5",MANAGEMENT HEALTH SOLUTIONS INDIA PRIVAT,U.S.A,MANAGEMENT HEALTH SOLUTIONS INC,HYDERABAD,"Other information technology and computer service activities
n.e.c",0.00,0.00,
"386
6",NOVITIUM LABS P LTD,U.S.A,Novitium Pharma LLC,CHENNAI,"Research and experimental development on natural
sciences and engineering",1.00,0.02,
"386
7",MAGDATA SOFTWARE INDIA PVT LTD,U.S.A,Magnitude Data Inc,HYDERABAD,Other information service activities n.e.c.,0.50,0.01,
"386
8",SABLE ENTERPRISES PVT LTD,U.S.A,TIMOTHY EDWIN HEWITT JR,HYDERABAD,Other non-specialised wholesale trade n.e.c.,2.01,0.03,
"386
9",EA LABS INDIA PVT LTD,U.S.A,ALLEN LAVERNE PETERSON,HYDERABAD,Providing software support and maintenance to the clients,5.25,0.08,
"387
0",M/S FREMONT IT SOLUTIONS PRIVATE LIMITED,U.S.A,CHANDRA SEKHAR NADELLA,HYDERABAD,Computer consultancy and computer facilities management activities,0.45,0.01,
"387
1",FINCSQUARE FINSERV PVT LTD,U.S.A,SGS EQUITIES LLC,HYDERABAD,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",12.96,0.20,
"387
2",MANAGEMENT HEALTH SOLUTIONS INDIA PRIVAT,U.S.A,MHS HOLDING COMPANY INC,HYDERABAD,"Other information technology and computer service activities
n.e.c",0.00,0.00,
"387
3",M/S MINTMESH INDIA PRIVATE LIMITED,U.S.A,MINTMESH INC,HYDERABAD,"Operation of other websites that act as portals to the Internet, such as media sites
providing periodically",0.40,0.01,
"387
4",M/S COMMUNICLIQUE PRIVATE LIMITED,U.S.A,COMMUNICLIQUE INC,HYDERABAD,Other information technology and computer service activities n.e.c,3.02,0.05,
"387
5",M/S AXTECHNOSOFT PRIVATE LIMITED,U.S.A,DAX SOFTWARE SOLUTIONS INC,HYDERABAD,Computer consultancy and computer facilities management activities,0.06,0.00,
"387
6",WASTE VENTURES INDIA PRIVATE LIMITED,U.S.A,WSTE CAPITAL PARTNERS INC,NEW DELHI,Collection of non-hazardous waste,8.72,0.14,
"387
7",INVENTURUS KNOWLEDGE SOLUTIONS PVT LTD,U.S.A,JEFFREY FREIMARK,PANAJI,"Other information technology and computer service activities
n.e.c",0.51,0.01,
"387
8",INVENTURUS KNOWLEDGE SOLUTIONS PVT LTD,U.S.A,Joseph Benardello,PANAJI,Other information technology and computer service activities n.e.c,8.23,0.13,
"387
9",ORACLE INDIA PVT LTD,U.S.A,ORACLE AMERICA INC,NEW DELHI,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",14.83,0.23,
"388
0",ORACLE INDIA PVT LTD,U.S.A,ORACLE HOLDINGS INC,NEW DELHI,"Writing , modifying, testing of computer program to meet the needs of a particular client
excluding web-page",0.08,0.00,
"388
1",ORACLE INDIA PVT LTD,U.S.A,ORACLE SYSTEMS CORPORATION,NEW DELHI,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page","1,840.94",28.57,
3882,EXCLUSIFE TECHNOSOFT,U.S.A,EXCLUSIFE INC,NEW DELHI,Data processing activities,4.70,0.07,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,PRIVATE LIMITED,,,,including report writing,,,
"388
3",MSD WELLCOME TRUST HILLEMAN LABORATORIES,U.S.A,MSD LABORATORIES INDIA LLC,NEW DELHI,"Research and experimental development on social
sciences and humanities",45.00,0.70,
"388
4",TECHNICOLOUR DREAM PANTS PRIVATE LIMITED,U.S.A,BALAJI PRABHAKAR,NEW DELHI,"Fashion design related to textiles, wearing apparel, shoes, jewelry, furniture and other fashion goods",0.99,0.02,
"388
5",FANTASYZOO TECHNOLOGY PVT.LTD,U.S.A,SUJOY SARKAR,NEW DELHI,Web-page designing,0.50,0.01,
"388
6",BOEING INTERNATIONAL CORPORATION INDIA P,U.S.A,Boeing International Corporation,NEW DELHI,Other business support service activities n.e.c.,37.72,0.59,
"388
7",BOEING INTERNATIONAL CORPORATION INDIA P,U.S.A,The Boeing Company,NEW DELHI,Other business support service activities n.e.c.,24.82,0.39,
"388
8",IDS RURAL ONLINE MARKETPLACE PRIVATE LIM,U.S.A,KISAN NETWORK INC,NEW DELHI,"Other professional, scientific and technical activities n.e.c.",16.05,0.25,
"388
9",NGP ADVISORS INDIA PRIVATE LIMITED,U.S.A,JOHN EDWARD GARDNER,NEW DELHI,Management consultancy activities,0.05,0.00,
"389
0",SQUINT METRICS PRIVATE LIMITED,U.S.A,SQUINT METRICS LLC,NEW DELHI,Web-page designing,1.60,0.02,
"389
1",NGFV INDIA PRIVATE LIMITED,U.S.A,NEWT GLOBAL FUTURE VENTURES LLC,NEW DELHI,Providing software support and maintenance to the clients,0.10,0.00,
"389
2",UNBXD SOFTWARE P LTD,U.S.A,LLC SWADES CAPITAL,BANGALORE,Other information technology and computer service activities n.e.c,0.36,0.01,
"389
3",SUPERMARKET GROCERY SUPPLIES PVT LTD,U.S.A,INTERNATIONAL FINANACE CORPORATION,BANGALORE,Other non-specialised wholesale trade n.e.c.,51.46,0.80,
"389
4",BILLIONSMILES HOSPITALITY PVT LTD,U.S.A,PRAMOD KALYANASUNDARAM REKHA GO,BANGALORE,"Restaurant and bar activities connected to transportation, when carried out by separate
units",6.79,0.11,
"389
5",CHOICES PROSPERITY SOLUTIONS INDIA PVT L,U.S.A,Ronald J Boehm & Marlys Gladen Boehm,MUMBAI,Other non-specialised wholesale trade n.e.c.,2.98,0.05,
"389
6",SMARTCLOUD INFOTECH PL,U.S.A,LOGIC SOFT INC,MUMBAI,Computer consultancy and computer facilities management activities,1.61,0.03,
"389
7",ZENSAR TECHNOLOGIES LTD,U.S.A,Mr. Nitin Parab,MUMBAI,Providing software support and maintenance to the clients,5.40,0.08,
"389
8",INVENTURUS KNOWLEDGE SOLUTIONS PVT LTD,U.S.A,Patrick Cline,PANAJI,Other information technology and computer service activities n.e.c,0.76,0.01,
"389
9",ANUPAM RASAYAN INDIA LTD.,U.S.A,KIRAN PALLAVI INVESTMENTS LLC,AHMEDABAD,Manufacture of organic and inorganic chemical compounds n.e.c.,128.24,1.99,
"390
0",MASIBUS AUTOMATION AND INSTRUMENTATION P,U.S.A,krishnan m dharan,AHMEDABAD,Manufacture of other electrical equipment,6.96,0.11,
"390
1",V5 SYSTEMS INDIA PRIVATE LIMITED,U.S.A,"MR.STEVEN KAI
YUNG(Nominee Shareholder o",BANGALORE,Computer consultancy and computer facilities management activities,0.00,0.00,
"390
2",KRUEGER INTERNATIONAL FURNITURE SYSTEMS,U.S.A,KRUEGER INTERNATIONAL HOLDING CO,BANGALORE,Manufacture of furniture primarily of metal,4.60,0.07,
"390
3",XSI SEMICONDUCTORS PRIVATE LIMITED,U.S.A,SWADES CAPITAL LLC,BANGALORE,"Manufacture of integrated circuits (analog, digital or hybrid)",2.36,0.04,
"390
4",ADJETTER MEDIA NETWORK PVT LTD,U.S.A,MAHESH K JOSHI,BANGALORE,Providing software support and maintenance to the clients,1.50,0.02,
"390
5",ADJETTER MEDIA NETWORK PVT LTD,U.S.A,MAHESH K JOSHI,BANGALORE,Providing software support and maintenance to the clients,3.57,0.06,
"390
6",DAVINTA TECHNOLOGIES INDIA PRIVATE LIMIT,U.S.A,FINANCIAL INCLUSION TECHNOLOGIES LLC,BANGALORE,Other information technology and computer service activities,17.53,0.27,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,n.e.c,,,
"390
7",DAVINTA TECHNOLOGIES INDIA PRIVATE LIMIT,U.S.A,FINANCIAL INCLUSION TECHNOLOGIES LLC,BANGALORE,"Other information technology and computer service activities
n.e.c",3.40,0.05,
"390
8",FLUTURA BUSINESS SOLUTIONS PVT LTD,U.S.A,KAAJ VENTURES LLC,BANGALORE,Other information technology and computer service activities n.e.c,0.01,0.00,
"390
9",STAR NARROW FABRICS INDIA PVT LTD,U.S.A,STAR NARROW FABRICS INC,CHENNAI,"Weaving, manufacture of cotton and cotton mixture fabrics.",0.36,0.01,
"391
0",DAVINTA TECHNOLOGIES INDIA PRIVATE LIMIT,U.S.A,FINANCIAL INCLUSION TECHNOLOGIES LLC,BANGALORE,Other information technology and computer service activities n.e.c,6.66,0.10,
"391
1",BABAJOB SERVICES PRIVATE LIMITED,U.S.A,Babajob Services US LLC,BANGALORE,"Human resources provision and management of human
resources functions",0.45,0.01,
"391
2",WALTON STREET INDIA FINANCE P L (INFIMAX,U.S.A,NINE HUNDRED CAPITAL INVESTORS I LLP,MUMBAI,"Other financial service activities, except insurance and pension funding activities, n.e.c.",11.27,0.17,
"391
3",TECHNICOLOUR DREAM PANTS PRIVATE LIMITED,U.S.A,NISHA KUMAR,NEW DELHI,"Fashion design related to textiles, wearing apparel, shoes, jewelry, furniture and other fashion goods",1.00,0.02,
"391
4",GTC PROCESS TECHNOLOGY (INDIA) PVT LTD,U.S.A,GTC TECHNOLOGY INTERNATIONAL LP,NEW DELHI,"Other professional, scientific and technical activities n.e.c.",3.43,0.05,
"391
5",SPERIDIAN TECHNOLOGIES PVT. LTD.,U.S.A,SPERIDIAN TECHNOLOGIES LLC,KOCHI,Providing software support and maintenance to the clients,12.10,0.19,
"391
6",PREKSH INNOVATIONS PRIVATE LIMITED,U.S.A,MICHEAL B HONG,BANGALORE,"Other information technology and computer service activities
n.e.c",2.32,0.04,
"391
7",VORTEX ENGINEERING P LTD,U.S.A,INTERNATIONA L FINANCE CORPORATION,CHENNAI,"MANUFACTURE OF COMPUTER TERMINALS, LIKE AUTOMATIC TELLER MACHINES (ATMS),POINT-OF- SALE (POS) TERMINALS",16.75,0.26,
"391
8",KOVAI MARUTHIPAPERS AND BOARDS PVT LTD,U.S.A,International Consultants Inc.,CHENNAI,Manufacture of other special purpose paper (excluding computer stationary),5.00,0.08,
"391
9",M/S VIJAYASAI LABORITIES INDIA PRIVATE L,U.S.A,KOMMURI NARAYANA MURTHY,HYDERABAD,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",3.55,0.06,
"392
0",TRIMIAN R AND D INDIA PRIVATE LIMITED,U.S.A,TRIMIAN INC,BANGALORE,"Writing , modifying, testing of computer program to meet the needs of a particular client
excluding web-page",0.10,0.00,
